country,year,admin,breakdown,age,fh,ghist10,wfm,gini_,shugart
Nicaragua,2010,José Daniel Ortega Saavedra,0,20,6,.014453935,,,
Panama,1904,Manuel Amador Guerrero            ,,,,,,,
Panama,1905,Manuel Amador Guerrero            ,0,,,.07489907,,,
Panama,1906,Manuel Amador Guerrero            ,0,,,.074039571,,,
Panama,1907,Manuel Amador Guerrero            ,0,,,.073713742,,,
Panama,1908,José Domingo de Obaldía Gallegos  ,0,,,.080714233,,,
Panama,1909,José Domingo de Obaldía Gallegos  ,0,,,.077797972,,,
Panama,1910,Pablo Arosemena Alba,0,,,.074306406,,,
Panama,1911,Pablo Arosemena Alba,0,,,.07340879,,,
Panama,1912,Belisario Porras Barahona,0,,,.073306449,,,
Panama,1913,Belisario Porras Barahona,0,,,.076908372,,,
Panama,1914,Belisario Porras Barahona,0,,,.085747041,,,
Panama,1915,Belisario Porras Barahona,0,,,.0834205,,,
Panama,1916,Ramón Maximiliano Valdés Arce,1,,,.096438393,,,
Panama,1917,Ramón Maximiliano Valdés Arce,,,,.097104236,,,
Panama,1918,Belisario Porras Barahona,,,,.079101056,,,
Panama,1919,Belisario Porras Barahona,0,,,.10717899,,,
Panama,1920,Belisario Porras Barahona,0,,,.11001085,,,
Panama,1921,Belisario Porras Barahona,0,,,.078812443,,,
Panama,1922,Belisario Porras Barahona,0,,,.06842684,,,
Panama,1923,Belisario Porras Barahona,0,,,.06438341,,,
Panama,1924,Rodolfo E. Chiari Robles,0,,,.061770286,,,
Panama,1925,Rodolfo E. Chiari Robles,0,,,.064199321,,,
Panama,1926,Rodolfo E. Chiari Robles,0,,,.062015541,,,
Panama,1927,Rodolfo E. Chiari Robles,0,,,.059849076,,,
Panama,1928,Florencio Harmodio Arosemena Guillén,1,,,.048872732,,,
Panama,1929,Florencio Harmodio Arosemena Guillén,,,,.044062018,,,
Panama,1930,Florencio Harmodio Arosemena Guillén,,,,.03446525,,,
Panama,1931,Ricardo Joaquín Alfaro Jované,,,,.024002993,,,
Panama,1932,Harmodio Arias Madrid,,,,.024747327,,,
Panama,1933,Harmodio Arias Madrid,0,,,.06242086,,,
Panama,1934,Harmodio Arias Madrid,0,,,.091244176,,,
Panama,1935,Harmodio Arias Madrid,0,,,.093827441,,,
Panama,1936,Juan Demóstenes Arosemena Barreati,1,,,.08343605,,,
Panama,1937,Juan Demóstenes Arosemena Barreati,,,,.064952239,,,
Panama,1938,Juan Demóstenes Arosemena Barreati,,,,.062809549,,,
Panama,1939,Augusto Samuel Boyd Briceño,,,,.064073876,,,
Panama,1940,Arnulfo Arias Madrid,,,,.076163366,,,
Panama,1941,Ricardo Adolfo de la Guardia,,,,.083318248,,,
Panama,1942,Ricardo Adolfo de la Guardia,,,,.084569909,,,
Panama,1943,Ricardo Adolfo de la Guardia,,,,.077749275,,,
Panama,1944,Ricardo Adolfo de la Guardia,,,,.074878879,,,
Panama,1945,Enrique Adolfo Jiménez Brin,,4,,.083462805,,,17
Panama,1946,Enrique Adolfo Jiménez Brin,0,5,,.070021234,,,13
Panama,1947,Enrique Adolfo Jiménez Brin,0,6,,.062585816,,,13
Panama,1948,Domingo Díaz Arosemena,1,7,,.052084446,,,13
Panama,1949,Arnulfo Arias Madrid,,1,,-.010468902,,,13
Panama,1950,Arnulfo Arias Madrid,,2,,-.016190331,,,13
Panama,1951,Alcibíades Arosemena Quinzada,,3,,-.016111813,,,13
Panama,1952,José Antonio Remón Cantera,,4,,-.010786334,,,13
Panama,1953,José Antonio Remón Cantera,,5,,-.0043369853,,,13
Panama,1954,José Antonio Remón Cantera,,6,,-.0026132928,,,13
Panama,1955,Ricardo Manuel Arias Espinosa,,7,,.000090034984,,,13
Panama,1956,Ernesto de la Guardia Navarro,,8,,.001473244,,,13
Panama,1957,Ernesto de la Guardia Navarro,0,1,,.014998987,,,13
Panama,1958,Ernesto de la Guardia Navarro,0,2,,.015688835,,,13
Panama,1959,Ernesto de la Guardia Navarro,0,3,,.014608457,,,13
Panama,1960,Roberto Francisco Chiari Remón,0,4,,.025179042,,,13
Panama,1961,Roberto Francisco Chiari Remón,0,5,,.033626705,,,13
Panama,1962,Roberto Francisco Chiari Remón,0,6,,.036346413,.025591366,,13
Panama,1963,Roberto Francisco Chiari Remón,0,7,,.038449395,.039258193,,13
Panama,1964,Marco Aurelio Robles Méndez,0,8,,.035870381,.038872931,,13
Panama,1965,Marco Aurelio Robles Méndez,0,9,,.038264945,.033930816,,13
Panama,1966,Marco Aurelio Robles Méndez,0,10,,.041413166,.034453798,,13
Panama,1967,Marco Aurelio Robles Méndez,0,11,,.045085885,.02781429,,13
Panama,1968,José María Pinilla Fábrega,1,12,,.047225535,.021498656,,13
Panama,1969,Demetrio Basilio Lakas Bahas,,1,,.046419319,.024631135,,13
Panama,1970,Demetrio Basilio Lakas Bahas,,2,,.042302281,.021544699,,13
Panama,1971,Demetrio Basilio Lakas Bahas,,3,,.048306853,.021896055,57,13
Panama,1972,Demetrio Basilio Lakas Bahas,,4,1,.042162351,.017450485,56.08889,
Panama,1973,Demetrio Basilio Lakas Bahas,,5,1,.03948798,.016953165,55.177776,
Panama,1974,Demetrio Basilio Lakas Bahas,,6,1,.033515919,.050126512,54.266666,
Panama,1975,Demetrio Basilio Lakas Bahas,,7,1,.02805016,.063028619,53.355556,
Panama,1976,Demetrio Basilio Lakas Bahas,,8,1,.023897776,.032552607,52.444443,
Panama,1977,Demetrio Basilio Lakas Bahas,,9,3,.020140834,.032490399,51.533333,
Panama,1978,Aristides Royo Sánchez,,10,4,.023350101,.025433438,50.622223,
Panama,1979,Aristides Royo Sánchez,,11,4,.019924559,.026582178,49.711109,
Panama,1980,Aristides Royo Sánchez,,12,6,.015264565,.027189739,48.799999,
Panama,1981,Aristides Royo Sánchez,,13,6,.015365818,.016775962,49.577,
Panama,1982,Ricardo de la Espriella Toral,,14,5,.016627425,.019540494,50.354,
Panama,1983,Ricardo de la Espriella Toral,,15,5,.0074587571,.0096227126,51.131001,13
Panama,1984,Nicolás Ardito Barletta Vallarino,,16,7,.0082177334,.0021160159,51.907997,13
Panama,1985,Eric Arturo Delvalle Henríquez,,17,5,.011983251,.0057745199,52.684998,13
Panama,1986,Eric Arturo Delvalle Henríquez,,18,5,.014344152,.00084037596,53.462002,13
Panama,1987,Eric Arturo Delvalle Henríquez,,19,4,.011899644,.00097157602,54.238998,13
Panama,1988,Manuel Solís Palma,,20,3,-.010289207,.0012643917,55.015999,13
Panama,1989,Guillermo David Endara Galimany,,21,1,-.012790943,.0013637792,55.792999,13
Panama,1990,Guillermo David Endara Galimany,,1,8,.0271022,.00094809814,56.57,13
Panama,1991,Guillermo David Endara Galimany,0,2,8,.042058863,.00076643808,56.695,13
Panama,1992,Guillermo David Endara Galimany,0,3,7,.046548124,.0010426077,56.82,13
Panama,1993,Guillermo David Endara Galimany,0,4,8,.04386355,.0020845276,56.880001,13
Panama,1994,Ernesto Pérez Balladares González Revilla,0,5,9,.037830833,.0024931829,56.940002,13
Panama,1995,Ernesto Pérez Balladares González Revilla,0,6,9,.032000914,.0034818978,57,13
Panama,1996,Ernesto Pérez Balladares González Revilla,0,7,9,.02894159,.0049018161,57.060001,13
Panama,1997,Ernesto Pérez Balladares González Revilla,0,8,9,.030553808,.0044647078,56.310001,13
Panama,1998,Ernesto Pérez Balladares González Revilla,0,9,9,.032728627,.0041793343,56.682503,13
Panama,1999,Mireya Elisa Moscoso Rodríguez,0,10,11,.035120662,.0084248986,57.055,13
Panama,2000,Mireya Elisa Moscoso Rodríguez,0,11,11,.029967656,.0068844133,57.427502,13
Panama,2001,Mireya Elisa Moscoso Rodríguez,0,12,11,.021463135,.0067529888,57.799999,13
Panama,2002,Mireya Elisa Moscoso Rodríguez,0,13,11,.015814008,.0052500572,57.154999,13
Panama,2003,Mireya Elisa Moscoso Rodríguez,0,14,11,.014830944,.0018916687,56.509998,13
Panama,2004,Martín Erasto Torrijos Espino,0,15,11,.019686192,.003072408,56.099998,13
Panama,2005,Martín Erasto Torrijos Espino,0,16,11,.025316084,.0031968318,54.799999,13
Panama,2006,Martín Erasto Torrijos Espino,0,17,11,.031244187,,,
Panama,2007,Martín Erasto Torrijos Espino,0,18,11,.037268564,,,
Panama,2008,Martín Erasto Torrijos Espino,0,19,11,.040961076,,,
Panama,2009,Ricardo Martinelli Berrocal,0,20,11,.039822266,,,
Panama,2010,Ricardo Martinelli Berrocal,0,21,11,.043405462,,,
Peru,1900,Eduardo López de Romaña y Alvizuri,,,,.020282079,,,
Peru,1901,Eduardo López de Romaña y Alvizuri,,,,.033303395,,,
Peru,1902,Eduardo López de Romaña y Alvizuri,,,,.025094554,,,
Peru,1903,Manuel González de Candamo Iriarte,,,,.021968223,,,
Peru,1904,José Simón Pardo y Barreda,,,,.018839845,,,
Peru,1905,José Simón Pardo y Barreda,,,,.020282079,,,
Peru,1906,José Simón Pardo y Barreda,,,,.021803385,,,
Peru,1907,José Simón Pardo y Barreda,,,,.021157989,,,
Peru,1908,Augusto Bernardino Leguía y Salcedo,,,,.018138062,,,
Peru,1909,Augusto Bernardino Leguía y Salcedo,,,,.016794207,,,
Peru,1910,Augusto Bernardino Leguía y Salcedo,,,,.015706209,,,
Peru,1911,Augusto Bernardino Leguía y Salcedo,,,,.012586501,,,
Peru,1912,Guillermo E. Billinghurst Angulo,,,,.01437341,,,
Peru,1913,Guillermo E. Billinghurst Angulo,0,,,.0071915067,,,
Peru,1914,Óscar Raymundo Benavides Larrea,1,,,-.0012943278,,,
Peru,1915,José Simón Pardo y Barreda,,,,.017122151,,,
Peru,1916,José Simón Pardo y Barreda,0,,,.039364535,,,
Peru,1917,José Simón Pardo y Barreda,0,,,.021642452,,,
Peru,1918,José Simón Pardo y Barreda,0,,,.019516107,,,
Peru,1919,Augusto Bernardino Leguía y Salcedo,1,,,.018165963,,,
Peru,1920,Augusto Bernardino Leguía y Salcedo,,,,.0097254636,,,
Peru,1921,Augusto Bernardino Leguía y Salcedo,,,,-.00034581666,,,
Peru,1922,Augusto Bernardino Leguía y Salcedo,,,,.0076401629,,,
Peru,1923,Augusto Bernardino Leguía y Salcedo,,,,.025340499,,,
Peru,1924,Augusto Bernardino Leguía y Salcedo,,,,.027425837,,,
Peru,1925,Augusto Bernardino Leguía y Salcedo,,,,.026928617,,,
Peru,1926,Augusto Bernardino Leguía y Salcedo,,,,.027196694,,,
Peru,1927,Augusto Bernardino Leguía y Salcedo,,,,.030089986,,,
Peru,1928,Augusto Bernardino Leguía y Salcedo,,,,.032260932,,,
Peru,1929,Augusto Bernardino Leguía y Salcedo,,,,.030896489,,,
Peru,1930,Luis Miguel Sánchez Cerro,,,,.025678692,,,
Peru,1931,Luis Miguel Sánchez Cerro,,,,.017712846,,,
Peru,1932,Luis Miguel Sánchez Cerro,,,,.015568969,,,
Peru,1933,Óscar Raymundo Benavides Larrea,,,,.015226942,,,
Peru,1934,Óscar Raymundo Benavides Larrea,,,,.02417027,,,
Peru,1935,Óscar Raymundo Benavides Larrea,,,,.02615845,,,
Peru,1936,Óscar Raymundo Benavides Larrea,,,,.025698755,,,
Peru,1937,Óscar Raymundo Benavides Larrea,,,,.02044115,,,
Peru,1938,Óscar Raymundo Benavides Larrea,,,,.015553315,,,
Peru,1939,Manuel Prado y Ugarteche,,,,-.0023135946,,,
Peru,1940,Manuel Prado y Ugarteche,0,,,-.0086786598,,,
Peru,1941,Manuel Prado y Ugarteche,0,,,-.012233465,,,
Peru,1942,Manuel Prado y Ugarteche,0,,,-.015715685,,,
Peru,1943,Manuel Prado y Ugarteche,0,,,-.014076263,,,
Peru,1944,Manuel Prado y Ugarteche,0,,,-.0054286849,,,
Peru,1945,José Luis Bustamante y Rivero,0,6,,.0031902606,,,11
Peru,1946,José Luis Bustamante y Rivero,0,7,,.0054373015,,,11
Peru,1947,José Luis Bustamante y Rivero,0,8,,.0060302308,,,11
Peru,1948,Manuel Apolinario Odría Amoretti,1,9,,.0069244793,,,11
Peru,1949,Manuel Apolinario Odría Amoretti,,1,,.023801329,,,11
Peru,1950,Manuel Apolinario Odría Amoretti,,2,,.012546958,,,11
Peru,1951,Manuel Apolinario Odría Amoretti,,3,,.018112307,,,11
Peru,1952,Manuel Apolinario Odría Amoretti,,4,,.019304514,,,11
Peru,1953,Manuel Apolinario Odría Amoretti,,5,,.017103257,,,11
Peru,1954,Manuel Apolinario Odría Amoretti,,6,,.018230425,,,11
Peru,1955,Manuel Apolinario Odría Amoretti,,7,,.019869532,,,11
Peru,1956,Manuel Prado y Ugarteche,,8,,.020167144,,,11
Peru,1957,Manuel Prado y Ugarteche,0,1,,.014083085,,,11
Peru,1958,Manuel Prado y Ugarteche,0,2,,.0069651185,,,11
Peru,1959,Manuel Prado y Ugarteche,0,3,,.0031870569,,,11
Peru,1960,Manuel Prado y Ugarteche,0,4,,.019262573,,,11
Peru,1961,Manuel Prado y Ugarteche,0,5,,.023282986,,,11
Peru,1962,Ricardo Pío Pérez Godoy,1,6,,.027473072,.075520001,60.200001,11
Peru,1963,Fernando Belaúnde Terry,,7,,.024984306,.06321276,60.063637,11
Peru,1964,Fernando Belaúnde Terry,0,1,,.021594537,.073687449,59.927273,11
Peru,1965,Fernando Belaúnde Terry,0,2,,.020977182,.067883842,59.790909,11
Peru,1966,Fernando Belaúnde Terry,0,3,,.02914587,.068736441,59.654545,11
Peru,1967,Fernando Belaúnde Terry,0,4,,.025117425,.06611786,59.518185,11
Peru,1968,Juan Francisco Velasco Alvarado,1,5,,.016915478,.075749047,59.381821,11
Peru,1969,Juan Francisco Velasco Alvarado,,1,,-.0073563918,.077071398,59.245457,11
Peru,1970,Juan Francisco Velasco Alvarado,,2,,.0048230975,.074770734,59.109093,11
Peru,1971,Juan Francisco Velasco Alvarado,,3,,.0068802205,.048585761,58.972729,11
Peru,1972,Juan Francisco Velasco Alvarado,,4,2,.0055743228,.051277343,58.836365,11
Peru,1973,Juan Francisco Velasco Alvarado,,5,2,.0087784333,.059634235,58.700001,11
Peru,1974,Juan Francisco Velasco Alvarado,,6,2,.016467215,.063569821,58.511112,11
Peru,1975,Francisco Morales Bermúdez Cerruti,,7,4,.01514343,.036683124,58.322224,11
Peru,1976,Francisco Morales Bermúdez Cerruti,,8,4,.012574672,.044591349,58.133335,11
Peru,1977,Francisco Morales Bermúdez Cerruti,,9,4,.0090256007,.064727783,57.944447,11
Peru,1978,Francisco Morales Bermúdez Cerruti,,10,5,.0090623889,.078052387,57.755554,11
Peru,1979,Francisco Morales Bermúdez Cerruti,,11,5,.011174859,.14066494,57.566666,11
Peru,1980,Fernando Belaúnde Terry,,12,9,.0087239863,.13654187,57.377777,11
Peru,1981,Fernando Belaúnde Terry,0,1,9,.025033494,0,57.188889,11
Peru,1982,Fernando Belaúnde Terry,0,2,9,.0067349002,.093893908,57,11
Peru,1983,Fernando Belaúnde Terry,0,3,9,-.029624177,.1095272,54.743999,11
Peru,1984,Fernando Belaúnde Terry,0,4,9,-.018153865,.10906574,52.487999,11
Peru,1985,Alan Gabriel Ludwig García Pérez,0,5,9,-.014360849,.10631677,50.232002,11
Peru,1986,Alan Gabriel Ludwig García Pérez,0,6,9,-.0015534898,.063665949,47.976002,11
Peru,1987,Alan Gabriel Ludwig García Pérez,0,7,9,.0056556761,.065866239,45.720001,11
Peru,1988,Alan Gabriel Ludwig García Pérez,0,8,9,-.0068384367,.092120096,45.2575,11
Peru,1989,Alan Gabriel Ludwig García Pérez,0,9,8,-.019720858,.11657665,44.794998,11
Peru,1990,Alberto Keinya Fujimori,0,10,7,-.027278272,.10948516,44.3325,11
Peru,1991,Alberto Keinya Fujimori,0,11,6,-.031683814,.066813067,43.869999,11
Peru,1992,Alberto Keinya Fujimori,1,12,3,-.031046839,.058807831,44.119999,11
Peru,1993,Alberto Keinya Fujimori,,13,4,-.014374526,.048932947,44.369999,15
Peru,1994,Alberto Keinya Fujimori,,14,5,-.0063849669,.051512633,44.619999,15
Peru,1995,Alberto Keinya Fujimori,,15,5,-.00017125813,.059545983,44.869999,15
Peru,1996,Alberto Keinya Fujimori,0,16,7,-.0069656754,.054811053,45.555,15
Peru,1997,Alberto Keinya Fujimori,0,17,5,-.0075254287,.054209184,46.240002,15
Peru,1998,Alberto Keinya Fujimori,0,18,5,.00086162629,.048861738,47.135002,15
Peru,1999,Alberto Keinya Fujimori,0,19,5,.013741317,.051744085,48.030003,15
Peru,2000,Valentín Paniagua Corazao,0,20,8,.022214476,.061011769,48.924999,15
Peru,2001,Alejandro Celestino Toledo Manrique,0,21,10,.020832101,.059590697,49.82,15
Peru,2002,Alejandro Celestino Toledo Manrique,0,22,9,.026728449,.065439306,52.235001,15
Peru,2003,Alejandro Celestino Toledo Manrique,0,23,9,.026556039,.074411005,54.650002,15
Peru,2004,Alejandro Celestino Toledo Manrique,0,24,9,.019408138,.10201854,52.02,15
Peru,2005,Alejandro Celestino Toledo Manrique,0,25,9,.018223289,.13470529,,15
Peru,2006,Alan Gabriel Ludwig García Pérez,0,26,9,.023928819,,,
Peru,2007,Alan Gabriel Ludwig García Pérez,0,27,9,.026475364,,,
Peru,2008,Alan Gabriel Ludwig García Pérez,0,28,9,.037279408,,,
Peru,2009,Alan Gabriel Ludwig García Pérez,0,29,9,.037738677,,,
Peru,2010,Alan Gabriel Ludwig García Pérez,0,30,9,.040395107,,,
Paraguay,1900,Emilio Aceval Marín,,,,.094149478,,,
Paraguay,1901,Emilio Aceval Marín,,,,.093531623,,,
Paraguay,1902,Juan Antonio Escurra,,,,.096015558,,,
Paraguay,1903,Juan Antonio Escurra,,,,.1047534,,,
Paraguay,1904,Juan Bautista Gaona Figueredo,,,,.09929534,,,
Paraguay,1905,Cecilio Báez González,,,,.093943521,,,
Paraguay,1906,Benigno Asunción Ferreira,,,,.093090296,,,
Paraguay,1907,Benigno Asunción Ferreira,,,,.085801654,,,
Paraguay,1908,Emiliano González Navero,,,,.079281211,,,
Paraguay,1909,Emiliano González Navero,,,,.082858734,,,
Paraguay,1910,Manuel Gondra Pereira,,,,.08449553,,,
Paraguay,1911,Liberato Marcial Rojas Cabral,,,,.079133488,,,
Paraguay,1912,Eduardo Schaerer Vera y Aragón,,,,.075712286,,,
Paraguay,1913,Eduardo Schaerer Vera y Aragón,,,,.069622077,,,
Paraguay,1914,Eduardo Schaerer Vera y Aragón,,,,.064051099,,,
Paraguay,1915,Eduardo Schaerer Vera y Aragón,,,,.071352981,,,
Paraguay,1916,Manuel Franco,,,,.081694834,,,
Paraguay,1917,Manuel Franco,,,,.088032767,,,
Paraguay,1918,Manuel Franco,,,,.096766867,,,
Paraguay,1919,José Pedro Montero Candia,,,,.093720086,,,
Paraguay,1920,Manuel Gondra Pereira,,,,.084639259,,,
Paraguay,1921,Eusebio Ayala,,,,.079427667,,,
Paraguay,1922,Eusebio Ayala,,,,.080803625,,,
Paraguay,1923,José Eligio Ayala,,,,.089323319,,,
Paraguay,1924,José Eligio Ayala,,,,.09759067,,,
Paraguay,1925,José Eligio Ayala,,,,.089849547,,,
Paraguay,1926,José Eligio Ayala,,,,.079847947,,,
Paraguay,1927,José Eligio Ayala,,,,.076825306,,,
Paraguay,1928,José Patricio Guggiari Corniglione,,,,.071183413,,,
Paraguay,1929,José Patricio Guggiari Corniglione,,,,.067049958,,,
Paraguay,1930,José Patricio Guggiari Corniglione,,,,.065486662,,,
Paraguay,1931,José Patricio Guggiari Corniglione,,,,.06389679,,,
Paraguay,1932,Eusebio Ayala,,,,.057819456,,,
Paraguay,1933,Eusebio Ayala,,,,.052328516,,,
Paraguay,1934,Eusebio Ayala,,,,.050781429,,,
Paraguay,1935,Eusebio Ayala,,,,.048824739,,,
Paraguay,1936,Rafael de la Cruz Franco Ojeda,,,,.044625632,,,
Paraguay,1937,Félix Paiva,,,,.044336531,,,
Paraguay,1938,Félix Paiva,,,,.043172352,,,
Paraguay,1939,José Félix Estigarribia Insaurralde,,,,.053147223,,,
Paraguay,1940,Higinio Morínigo Martínez,,,,.055005997,,,
Paraguay,1941,Higinio Morínigo Martínez,,,,.05661127,,,
Paraguay,1942,Higinio Morínigo Martínez,,,,.057327021,,,
Paraguay,1943,Higinio Morínigo Martínez,,,,.046963468,,,
Paraguay,1944,Higinio Morínigo Martínez,,,,.037776023,,,
Paraguay,1945,Higinio Morínigo Martínez,,5,,.0058135353,,,24
Paraguay,1946,Higinio Morínigo Martínez,,6,,-.0014447758,,,24
Paraguay,1947,Higinio Morínigo Martínez,,7,,-.004972497,,,24
Paraguay,1948,Juan Natalicio González Paredes,,8,,-.0051502283,,,24
Paraguay,1949,Federico Chaves Careaga,,1,,.0078217946,,,24
Paraguay,1950,Federico Chaves Careaga,,2,,.013393302,,,24
Paraguay,1951,Federico Chaves Careaga,,3,,.0089330077,,,24
Paraguay,1952,Federico Chaves Careaga,,4,,.0035773688,,,24
Paraguay,1953,Federico Chaves Careaga,,5,,.00064537773,,,24
Paraguay,1954,Alfredo Stroessner Matiauda,,6,,.0015594586,,,24
Paraguay,1955,Alfredo Stroessner Matiauda,,1,,.01047966,,,24
Paraguay,1956,Alfredo Stroessner Matiauda,,2,,.0074987365,,,24
Paraguay,1957,Alfredo Stroessner Matiauda,,3,,.0091202585,,,24
Paraguay,1958,Alfredo Stroessner Matiauda,,4,,.009347274,,,24
Paraguay,1959,Alfredo Stroessner Matiauda,,5,,.007773852,,,24
Paraguay,1960,Alfredo Stroessner Matiauda,,6,,.0042260224,,,24
Paraguay,1961,Alfredo Stroessner Matiauda,,7,,.0090314914,,,24
Paraguay,1962,Alfredo Stroessner Matiauda,,8,,.0065785227,,,24
Paraguay,1963,Alfredo Stroessner Matiauda,,9,,.0070676086,,,24
Paraguay,1964,Alfredo Stroessner Matiauda,,10,,.0075161369,,,24
Paraguay,1965,Alfredo Stroessner Matiauda,,11,,.0087113213,,,24
Paraguay,1966,Alfredo Stroessner Matiauda,,12,,.0070437682,,,24
Paraguay,1967,Alfredo Stroessner Matiauda,,13,,.011285766,.00016711841,,21
Paraguay,1968,Alfredo Stroessner Matiauda,,14,,.010698163,.00038921114,,21
Paraguay,1969,Alfredo Stroessner Matiauda,,15,,.012148908,,,21
Paraguay,1970,Alfredo Stroessner Matiauda,,16,,.016107175,,,21
Paraguay,1971,Alfredo Stroessner Matiauda,,17,,.014715475,,,21
Paraguay,1972,Alfredo Stroessner Matiauda,,18,4,.019925209,.0002369258,,21
Paraguay,1973,Alfredo Stroessner Matiauda,,19,4,.023441121,,,21
Paraguay,1974,Alfredo Stroessner Matiauda,,20,4,.027949963,.0015419907,,21
Paraguay,1975,Alfredo Stroessner Matiauda,,21,4,.029103167,.0013679045,,21
Paraguay,1976,Alfredo Stroessner Matiauda,,22,3,.034989074,.0011504915,,21
Paraguay,1977,Alfredo Stroessner Matiauda,,23,3,.037492793,,,21
Paraguay,1978,Alfredo Stroessner Matiauda,,24,4,.045537587,,,21
Paraguay,1979,Alfredo Stroessner Matiauda,,25,4,.052496731,.00033208216,,21
Paraguay,1980,Alfredo Stroessner Matiauda,,26,4,.061915293,,,21
Paraguay,1981,Alfredo Stroessner Matiauda,,27,4,.064506531,.00013219405,,21
Paraguay,1982,Alfredo Stroessner Matiauda,,28,4,.054097284,,,21
Paraguay,1983,Alfredo Stroessner Matiauda,,29,4,.043571711,,,21
Paraguay,1984,Alfredo Stroessner Matiauda,,30,4,.037983064,,45.099998,21
Paraguay,1985,Alfredo Stroessner Matiauda,,31,4,.035232704,,46.269165,21
Paraguay,1986,Alfredo Stroessner Matiauda,,32,3,.028039116,,47.438332,21
Paraguay,1987,Alfredo Stroessner Matiauda,,33,3,.021335555,.00019165489,48.607498,21
Paraguay,1988,Alfredo Stroessner Matiauda,,34,2,.016317358,0,49.776665,21
Paraguay,1989,Andrés Rodríguez Pedotti,,35,7,.010901744,0,50.945831,21
Paraguay,1990,Andrés Rodríguez Pedotti,0,1,7,.016980009,0,52.115002,21
Paraguay,1991,Andrés Rodríguez Pedotti,0,2,8,.010887212,.00021371068,53.284168,21
Paraguay,1992,Andrés Rodríguez Pedotti,0,3,8,.010327906,.00059534889,54.453335,14
Paraguay,1993,Juan Carlos María Wasmosy Monti,0,4,8,.011075346,.00041499475,55.622501,14
Paraguay,1994,Juan Carlos María Wasmosy Monti,0,5,7,.011376793,.00054593355,56.791668,14
Paraguay,1995,Juan Carlos María Wasmosy Monti,0,6,7,.014085122,.0005441634,57.960835,14
Paraguay,1996,Juan Carlos María Wasmosy Monti,0,7,7,.010020361,.0011167944,59.130001,14
Paraguay,1997,Juan Carlos María Wasmosy Monti,0,8,7,.0097342879,.00062820048,58.260002,14
Paraguay,1998,Raúl Alberto Cubas Grau,0,9,7,.0071946084,.00054267718,57.389999,14
Paraguay,1999,Luis Ángel González Macchi,0,10,7,.00066746766,.00046276307,56.52,14
Paraguay,2000,Luis Ángel González Macchi,0,11,7,-.005075145,.00059088925,56.849998,14
Paraguay,2001,Luis Ángel González Macchi,0,12,7,-.0049426346,.00058746076,57.226665,14
Paraguay,2002,Luis Ángel González Macchi,0,13,7,-.0078403307,.0013038226,57.603333,14
Paraguay,2003,Óscar Nicanor Duarte Frutos,0,14,8,-.0074330303,0,57.98,14
Paraguay,2004,Óscar Nicanor Duarte Frutos,0,15,8,-.0065820888,.0023582613,58.360001,14
Paraguay,2005,Óscar Nicanor Duarte Frutos,0,16,8,-.0086761042,,55.200001,14
Paraguay,2006,Óscar Nicanor Duarte Frutos,0,17,8,-.0044391542,,,
Paraguay,2007,Óscar Nicanor Duarte Frutos,0,18,8,-.00036126032,,,
Paraguay,2008,Fernando Armindo Lugo Méndez,0,19,8,.005145093,,,
Paraguay,2009,Fernando Armindo Lugo Méndez,0,20,8,.0031673647,,,
Paraguay,2010,Fernando Armindo Lugo Méndez,0,21,8,.0094432523,,,
El Salvador,1900,Tomás Herculano de Jesús Regalado Romero  ,,,,.084436104,,,
El Salvador,1901,Tomás Herculano de Jesús Regalado Romero  ,,,,.076666683,,,
El Salvador,1902,Tomás Herculano de Jesús Regalado Romero  ,,,,.073271476,,,
El Salvador,1903,Pedro José Escalón                ,,,,.078201473,,,
El Salvador,1904,Pedro José Escalón                ,,,,.083970025,,,
El Salvador,1905,Pedro José Escalón                ,,,,.078853786,,,
El Salvador,1906,Pedro José Escalón                ,,,,.070771925,,,
El Salvador,1907,Fernando Figueroza                ,,,,.069027461,,,
El Salvador,1908,Fernando Figueroza                ,,,,.069383703,,,
El Salvador,1909,Fernando Figueroza                ,,,,.067989834,,,
El Salvador,1910,Fernando Figueroza                ,,,,.067285173,,,
El Salvador,1911,Miguel Enrique Araujo Rodríguez              ,,,,.071116187,,,
El Salvador,1912,Miguel Enrique Araujo Rodríguez              ,,,,.072712734,,,
El Salvador,1913,Carlos Meléndez Ramírez           ,,,,.066091731,,,
El Salvador,1914,Alfonso Quiñónez Molina           ,,,,.058489472,,,
El Salvador,1915,Carlos Meléndez,,,,.061706033,,,
El Salvador,1916,Carlos Meléndez,,,,.068760574,,,
El Salvador,1917,Carlos Meléndez,,,,.069823846,,,
El Salvador,1918,Alfonso Quiñónez Molina           ,,,,.081421226,,,
El Salvador,1919,Jorge Meléndez Ramírez            ,,,,.09053503,,,
El Salvador,1920,Jorge Meléndez Ramírez            ,,,,.084705777,,,
El Salvador,1921,Jorge Meléndez Ramírez            ,,,,.07490769,,,
El Salvador,1922,Jorge Meléndez Ramírez            ,,,,.066962354,,,
El Salvador,1923,Alfonso Quiñónez Molina           ,,,,.067278542,,,
El Salvador,1924,Alfonso Quiñónez Molina           ,,,,.064463392,,,
El Salvador,1925,Alfonso Quiñónez Molina           ,,,,.058558047,,,
El Salvador,1926,Alfonso Quiñónez Molina           ,,,,.047338903,,,
